1458324993;5001;1;1;828;158;30237;32.3;70.0;17.23
1458324992;5001;1;1;810;9;30229;32.3;70.0;17.3
1458324991;5001;1;1;837;235;30236;32.3;71.0;17.23
1458324990;5001;1;1;846;10;30237;32.3;71.0;17.39
1458324989;5001;1;1;855;10;30240;32.3;71.0;17.59
1458324988;5001;1;1;846;234;30238;32.3;70.0;17.46
1458324987;5001;1;1;855;10;30241;32.3;71.0;17.26
1458324986;5001;1;1;846;100;30240;32.3;71.0;17.59
1458324985;5001;1;1;846;182;30238;32.3;71.0;17.39
1458324984;5001;1;1;855;8;30237;32.3;70.0;17.23
1458324983;5001;1;1;855;77;30242;32.3;70.0;17.43
1458324981;5001;1;1;810;79;30240;32.3;70.0;17.3
1458324980;5001;1;1;846;8;30228;32.4;70.0;17.36
1458324979;5001;1;1;855;179;30239;32.4;70.0;17.3
1458324978;5001;1;1;855;9;30239;32.4;70.0;17.17
1458324977;5001;1;1;846;66;30234;32.3;71.0;17.49
1458324976;5001;1;1;846;194;30229;32.4;70.0;17.26
1458324974;5001;1;1;882;10;30238;32.4;71.0;17.1
1458324973;5001;1;1;837;304;30238;32.4;71.0;17.23
1458324972;5001;1;1;810;5;30246;32.4;71.0;17.23
1458324971;5001;1;1;828;9;30244;32.4;71.0;17.23
1458324970;5001;1;1;855;361;30237;32.4;70.0;17.17
1458324969;5001;1;1;828;90;30242;32.4;70.0;17.17
1458324967;5001;1;1;846;11;30240;32.4;70.0;17.3
1458324966;5001;1;1;846;1;30240;32.4;70.0;17.26
1458324965;5001;1;1;882;117;30239;32.3;70.0;17.13
1458324964;5001;1;1;864;7;30239;32.4;71.0;17.69
1458324963;5001;1;1;828;6;30234;32.4;71.0;17.49
1458324962;5001;1;1;900;8;30237;32.4;70.0;17.62
1458324961;5001;1;1;846;400;30238;32.3;70.0;17.13
1458324960;5001;1;1;864;13;30236;32.4;70.0;17.36
1458324959;5001;1;1;909;284;30234;32.4;71.0;17.62
1458324958;5001;1;1;873;110;30236;32.4;70.0;17.46
1458324957;5001;1;1;846;292;30238;32.4;70.0;17.2
1458324955;5001;1;1;882;8;30237;32.3;71.0;17.52
1458324954;5001;1;1;828;4;30235;32.4;70.0;17.39
1458324953;5001;1;1;855;8;30234;32.3;70.0;17.43
1458324952;5001;1;1;873;149;30235;32.3;71.0;17.43
1458324951;5001;1;1;855;7;30238;32.3;70.0;17.2
1458324950;5001;1;1;855;7;30241;32.3;71.0;17.52
1458324949;5001;1;1;855;195;30240;32.3;70.0;17.33
1458324948;5001;1;1;891;58;30240;32.3;70.0;17.36
1458324947;5001;1;1;873;138;30242;32.3;71.0;17.52
1458324946;5001;1;1;828;12;30243;32.3;71.0;17.23
1458324945;5001;1;1;864;378;30237;32.3;70.0;16.67
1458324944;5001;1;1;855;107;30237;32.3;70.0;17.3
1458324943;5001;1;1;855;9;30242;32.3;70.0;17.2
1458324942;5001;1;1;855;95;30241;32.3;70.0;17.39
1458324941;5001;1;1;828;486;30237;32.3;71.0;16.81
1458324940;5001;1;1;873;11;30242;32.3;71.0;17.07
1458324939;5001;1;1;846;7;30246;32.3;70.0;17.62
1458324937;5001;1;1;756;3;30239;32.3;71.0;17.17
1458324936;5001;1;1;873;9;30238;32.3;71.0;17.26
1458324935;5001;1;1;882;522;30242;32.3;71.0;17.62
1458324934;5001;1;1;801;186;30240;32.3;71.0;17.39
1458324933;5001;1;1;882;8;30240;32.3;70.0;17.72
1458324932;5001;1;1;792;263;30235;32.4;71.0;17.1
1458324931;5001;1;1;882;8;30241;32.3;71.0;17.33
1458324929;5001;1;1;819;86;30241;32.3;71.0;17.26
1458324928;5001;1;1;828;10;30244;32.3;70.0;17.0
1458324927;5001;1;1;837;15;30235;32.3;71.0;17.49
1458324926;5001;1;1;927;200;30243;32.4;70.0;17.46
1458324925;5001;1;1;882;8;30238;32.4;71.0;17.36
1458324924;5001;1;1;873;11;30237;32.4;70.0;17.56
1458324923;5001;1;1;846;222;30241;32.4;71.0;17.46
1458324922;5001;1;1;855;8;30242;32.4;71.0;17.23
1458324921;5001;1;1;846;95;30240;32.4;71.0;17.43
1458324920;5001;1;1;819;8;30241;32.4;71.0;17.33
1458324919;5001;1;1;855;10;30244;32.4;71.0;17.39
1458324918;5001;1;1;882;142;30244;32.4;71.0;17.36
1458324917;5001;1;1;873;7;30238;32.4;70.0;17.2
1458324915;5001;1;1;855;64;30242;32.4;71.0;17.52
1458324914;5001;1;1;855;172;30242;32.4;71.0;17.33
1458324913;5001;1;1;873;7;30242;32.4;71.0;17.43
1458324912;5001;1;1;837;7;30243;32.4;71.0;17.33
1458324911;5001;1;1;828;371;30243;32.4;71.0;17.36
1458324910;5001;1;1;846;10;30240;32.4;71.0;17.23
1458324909;5001;1;1;855;33;30245;32.4;70.0;17.46
1458324908;5001;1;1;882;8;30241;32.4;71.0;17.3
1458324907;5001;1;1;855;200;30241;32.4;71.0;17.43
1458324906;5001;1;1;855;266;30246;32.4;71.0;17.3
1458324905;5001;1;1;855;11;30237;32.4;71.0;17.07
1458324904;5001;1;1;837;71;30237;32.4;70.0;17.59
1458324903;5001;1;1;837;197;30239;32.4;71.0;17.33
1458324902;5001;1;1;846;113;30246;32.4;71.0;17.13
1458324900;5001;1;1;846;57;30241;32.4;71.0;17.49
1458324899;5001;1;1;810;26;30241;32.4;71.0;17.33
1458324898;5001;1;1;855;10;30239;32.4;71.0;17.36
1458324897;5001;1;1;837;167;30239;32.4;71.0;17.43
1458324896;5001;1;1;855;8;30238;32.3;70.0;17.23
1458324895;5001;1;1;837;44;30233;32.3;70.0;17.43
1458324894;5001;1;1;846;168;30237;32.3;70.0;17.26
1458324893;5001;1;1;882;10;30239;32.3;71.0;17.13
1458324892;5001;1;1;846;82;30244;32.3;71.0;17.39
1458324891;5001;1;1;801;86;30240;32.3;70.0;17.23
1458324890;5001;1;1;828;9;30240;32.3;71.0;17.17
1458324889;5001;1;1;855;85;30237;32.3;70.0;17.23
1458324888;5001;1;1;810;10;30240;32.4;71.0;17.2
1458324887;5001;1;1;864;8;30239;32.4;71.0;17.43
1458324885;5001;1;1;846;22;30236;32.4;70.0;17.36
1458324884;5001;1;1;882;11;30240;32.4;71.0;17.26
1458324883;5001;1;1;846;241;30242;32.4;70.0;17.33
1458324882;5001;1;1;810;7;30242;32.4;70.0;17.39
1458324881;5001;1;1;855;9;30241;32.4;71.0;17.46
1458324880;5001;1;1;855;120;30237;32.4;71.0;17.39
1458324879;5001;1;1;864;10;30238;32.4;70.0;17.33
1458324878;5001;1;1;837;8;30233;32.4;70.0;17.56
1458324877;5001;1;1;855;64;30241;32.4;70.0;17.33
1458324876;5001;1;1;873;21;30240;32.4;71.0;17.23
1458324875;5001;1;1;846;82;30243;32.4;70.0;17.33
1458324874;5001;1;1;846;9;30242;32.4;71.0;17.3
1458324872;5001;1;1;846;85;30240;32.4;71.0;17.46
1458324871;5001;1;1;837;195;30244;32.4;71.0;17.39
1458324870;5001;1;1;882;9;30235;32.4;70.0;17.2
1458324869;5001;1;1;837;70;30240;32.4;71.0;17.36
1458324868;5001;1;1;801;86;30239;32.4;70.0;17.23
1458324867;5001;1;1;846;10;30244;32.4;70.0;17.17
1458324866;5001;1;1;846;10;30243;32.4;71.0;17.3
1458324865;5001;1;1;801;173;30242;32.4;70.0;17.23
1458324864;5001;1;1;855;21;30239;32.4;71.0;17.36
1458324863;5001;1;1;837;92;30244;32.4;70.0;17.33
1458324862;5001;1;1;864;9;30243;32.4;70.0;17.13
1458324861;5001;1;0;846;152;30247;32.4;70.0;17.36
1458324860;5001;1;1;810;7;30243;32.4;71.0;17.2
1458324859;5001;1;1;837;266;30242;32.4;71.0;17.1
1458324858;5001;1;1;846;323;30238;32.4;70.0;17.2
1458324856;5001;1;1;819;83;30241;32.4;71.0;17.17
1458324855;5001;1;1;864;7;30240;32.4;71.0;17.39
1458324854;5001;1;1;873;22;30243;32.4;71.0;17.52
1458324853;5001;1;1;882;6;30246;32.4;70.0;17.39
1458324852;5001;1;1;864;10;30238;32.4;71.0;17.62
1458324851;5001;1;1;801;220;30245;32.4;71.0;17.13
1458324850;5001;1;1;846;7;30238;32.4;70.0;17.2
1458324849;5001;1;1;855;478;30244;32.4;70.0;17.52
1458324848;5001;1;1;837;189;30240;32.4;70.0;17.13
1458324847;5001;1;1;855;245;30238;32.4;70.0;17.23
1458324846;5001;1;1;855;336;30238;32.4;71.0;17.2
1458324844;5001;1;1;873;9;30237;32.4;71.0;17.33
1458324843;5001;1;1;855;8;30237;32.4;71.0;17.66
1458324842;5001;1;1;792;6;30241;32.4;71.0;17.39
1458324841;5001;1;1;855;10;30239;32.4;71.0;17.36
1458324840;5001;1;1;891;38;30239;32.4;71.0;17.43
1458324839;5001;1;1;846;11;30236;32.4;71.0;17.39
1458324838;5001;1;1;846;7;30241;32.4;71.0;17.69
1458324837;5001;1;1;846;237;30245;32.4;71.0;17.43
1458324836;5001;1;1;882;6;30244;32.4;71.0;17.0
1458324835;5001;1;1;855;9;30242;32.4;71.0;17.36
1458324834;5001;1;1;855;10;30242;32.4;71.0;17.33
1458324833;5001;1;1;855;318;30242;32.4;71.0;17.13
1458324832;5001;1;1;864;173;30238;32.4;71.0;17.46
1458324831;5001;1;1;891;9;30241;32.4;71.0;17.23
1458324830;5001;1;1;846;77;30239;32.4;71.0;17.59
1458324829;5001;1;1;837;303;30242;32.4;71.0;17.59
1458324828;5001;1;1;873;21;30240;32.4;71.0;17.23
1458324827;5001;1;1;855;150;30240;32.4;71.0;17.43
1458324826;5001;1;1;792;23;30240;32.4;70.0;17.26
1458324825;5001;1;1;846;12;30238;32.4;70.0;17.13
1458324823;5001;1;1;927;76;30240;32.4;71.0;17.72
1458324822;5001;1;1;828;381;30240;32.4;71.0;17.3
1458324821;5001;1;1;864;29;30244;32.4;70.0;17.43
1458324820;5001;1;1;855;5;30246;32.4;71.0;17.69
1458324819;5001;1;1;873;8;30241;32.4;70.0;17.1
1458324818;5001;1;1;837;380;30243;32.4;70.0;17.0
1458324817;5001;1;1;828;3;30238;32.4;71.0;17.26
1458324816;5001;1;1;891;8;30244;32.4;70.0;17.43
1458324815;5001;1;1;909;135;30248;32.4;70.0;17.79
1458324814;5001;1;1;873;11;30246;32.4;71.0;17.49
1458324813;5001;1;1;855;92;30243;32.4;71.0;17.46
1458324812;5001;1;1;837;52;30243;32.4;71.0;17.23
1458324811;5001;1;1;882;8;30241;32.4;70.0;17.49
1458324810;5001;1;1;846;53;30239;32.4;70.0;17.3
1458324809;5001;1;1;828;80;30244;32.4;70.0;17.23
1458324808;5001;1;1;864;7;30244;32.4;70.0;17.43
1458324807;5001;1;1;855;4;30244;32.4;71.0;17.49
1458324806;5001;1;1;837;11;30238;32.4;70.0;17.0
1458324804;5001;1;1;855;318;30243;32.4;70.0;17.26
1458324803;5001;1;1;819;348;30239;32.4;70.0;17.1
1458324801;5001;1;1;855;10;30242;32.4;71.0;17.07
1458324800;5001;1;1;864;15;30241;32.4;70.0;17.56
1458324799;5001;1;1;864;8;30242;32.4;70.0;17.1
1458324798;5001;1;1;855;70;30239;32.4;70.0;17.23
1458324797;5001;1;1;855;8;30236;32.4;71.0;17.49
1458324796;5001;1;1;855;7;30238;32.4;70.0;17.36
1458324795;5001;1;1;837;11;30239;32.4;71.0;17.62
1458324794;5001;1;1;846;5;30234;32.4;70.0;17.52
1458324793;5001;1;1;828;5;30238;32.4;70.0;17.26
1458324792;5001;1;1;846;577;30240;32.4;71.0;17.59
1458324791;5001;1;1;828;116;30235;32.4;71.0;17.17
1458324790;5001;1;1;846;288;30240;32.4;71.0;17.3
1458324789;5001;1;1;828;463;30234;32.4;70.0;17.23
1458324788;5001;1;1;891;8;30239;32.4;71.0;17.33
1458324787;5001;1;1;855;83;30242;32.4;70.0;17.62
1458324785;5001;1;1;810;611;30243;32.4;70.0;17.39
1458324784;5001;1;1;837;8;30242;32.4;70.0;17.26
1458324783;5001;1;1;837;81;30246;32.4;71.0;17.49
1458324782;5001;1;1;801;14;30238;32.4;70.0;17.39
1458324781;5001;1;1;819;10;30239;32.4;70.0;17.46
1458324780;5001;1;1;855;120;30236;32.4;71.0;17.43
1458324779;5001;1;1;846;7;30238;32.5;71.0;17.39
1458324778;5001;1;1;855;64;30239;32.4;70.0;17.62
1458324777;5001;1;1;819;203;30242;32.4;71.0;17.43
1458324776;5001;1;1;864;11;30238;32.5;70.0;17.3
1458324775;5001;1;1;855;56;30240;32.5;71.0;17.56
1458324773;5001;1;1;846;208;30234;32.5;71.0;17.43
1458324772;5001;1;1;855;52;30239;32.5;70.0;17.39
1458324771;5001;1;1;837;103;30245;32.5;70.0;17.49
1458324770;5001;1;1;792;23;30244;32.5;71.0;17.36
1458324769;5001;1;1;819;10;30238;32.5;70.0;17.36
1458324768;5001;1;1;855;134;30240;32.5;70.0;17.33
1458324767;5001;1;1;855;10;30239;32.5;71.0;17.33
1458324766;5001;1;1;855;31;30238;32.5;71.0;17.56
1458324765;5001;1;1;855;178;30241;32.5;71.0;17.43
1458324764;5001;1;1;891;10;30240;32.5;71.0;17.23
1458324763;5001;1;1;837;46;30243;32.5;71.0;17.52
1458324762;5001;1;1;828;201;30241;32.5;71.0;17.33
1458324761;5001;1;1;837;76;30240;32.5;71.0;16.87
1458324759;5001;1;1;855;10;30242;32.5;70.0;17.46
1458324758;5001;1;1;828;209;30241;32.5;70.0;17.33
1458324757;5001;1;1;828;9;30238;32.5;70.0;17.26
1458324756;5001;1;1;855;12;30238;32.5;71.0;17.33
1458324755;5001;1;1;837;11;30245;32.5;71.0;17.26
1458324754;5001;1;1;837;8;30243;32.5;71.0;17.2
1458324753;5001;1;1;828;33;30237;32.5;70.0;17.43
1458324752;5001;1;1;828;9;30235;32.5;70.0;17.36
1458324751;5001;1;1;855;8;30237;32.5;70.0;17.2
1458324750;5001;1;1;783;7;30239;32.5;70.0;16.84
1458324749;5001;1;1;855;8;30238;32.5;70.0;17.46
1458324748;5001;1;1;819;6;30237;32.5;70.0;17.39
1458324747;5001;1;1;837;103;30241;32.5;70.0;17.13
1458324745;5001;1;1;855;78;30240;32.5;70.0;17.39
1458324744;5001;1;1;846;9;30233;32.5;70.0;17.2
1458324743;5001;1;1;864;18;30243;32.5;71.0;17.52
1458324742;5001;1;1;846;171;30239;32.5;71.0;17.46
1458324741;5001;1;1;873;8;30239;32.5;71.0;17.3
1458324740;5001;1;1;837;9;30240;32.5;70.0;17.46
1458324739;5001;1;1;801;36;30234;32.5;70.0;17.17
1458324738;5001;1;1;855;8;30239;32.5;71.0;17.52
1458324737;5001;1;1;855;104;30241;32.5;71.0;17.36
1458324736;5001;1;1;855;7;30239;32.5;70.0;17.33
1458324735;5001;1;1;855;72;30242;32.5;71.0;17.56
1458324734;5001;1;1;837;183;30237;32.5;70.0;17.33
1458324733;5001;1;1;864;10;30240;32.5;71.0;17.23
1458324731;5001;1;1;837;95;30241;32.5;70.0;17.39
1458324730;5001;1;1;837;153;30242;32.5;70.0;17.36
1458324729;5001;1;1;864;33;30240;32.5;70.0;17.23
1458324728;5001;1;1;855;80;30236;32.5;70.0;17.39
1458324727;5001;1;1;846;7;30235;32.5;70.0;17.46
1458324726;5001;1;1;882;57;30238;32.5;71.0;17.49
1458324725;5001;1;1;864;155;30236;32.5;70.0;17.43
1458324724;5001;1;1;891;9;30239;32.5;70.0;17.23
1458324723;5001;1;1;855;56;30235;32.5;71.0;17.49
1458324722;5001;1;1;828;192;30240;32.5;71.0;17.33
1458324721;5001;1;1;855;26;30239;32.5;70.0;17.23
1458324720;5001;1;1;846;82;30242;32.5;70.0;17.43
1458324719;5001;1;1;828;122;30237;32.5;71.0;17.3
1458324718;5001;1;1;828;9;30236;32.5;71.0;17.39
1458324717;5001;1;1;855;95;30242;32.5;70.0;17.3
1458324715;5001;1;1;864;9;30242;32.5;71.0;17.23
1458324714;5001;1;1;855;61;30240;32.5;71.0;17.46
1458324713;5001;1;1;864;721;30243;32.5;71.0;16.48
1458324712;5001;0;0;801;8;30242;32.5;71.0;17.46
1458324711;5001;0;0;864;386;30241;32.5;71.0;18.05
1458324710;5001;1;0;846;489;30242;32.5;71.0;17.3
1458324709;5001;1;0;963;12;30244;32.5;71.0;17.17
1458324708;5001;1;0;846;11;30242;32.5;70.0;17.69
1458324707;5001;1;0;810;290;30241;32.5;70.0;17.59
1458324706;5001;1;0;846;241;30242;32.5;71.0;16.97
1458324705;5001;1;0;900;8;30244;32.5;71.0;17.17
1458324704;5001;1;0;846;39;30241;32.5;71.0;17.52
1458324702;5001;1;0;864;322;30242;32.5;71.0;17.88
1458324701;5001;1;0;828;495;30244;32.5;71.0;17.23
1458324700;5001;1;0;954;13;30236;32.5;70.0;17.59
1458324699;5001;1;0;864;68;30239;32.5;71.0;17.46
1458324698;5001;1;0;828;85;30239;32.5;70.0;17.36
1458324697;5001;1;0;864;11;30241;32.5;71.0;17.17
1458324696;5001;1;0;864;87;30242;32.5;71.0;17.33
1458324695;5001;1;0;873;12;30241;32.5;71.0;17.33
1458324694;5001;1;0;864;33;30237;32.5;70.0;17.59
1458324693;5001;1;0;864;162;30239;32.5;71.0;17.33
1458324692;5001;1;0;882;7;30240;32.5;70.0;17.23
1458324691;5001;1;1;900;64;30238;32.5;71.0;17.33
1458324690;5001;1;1;873;7;30242;32.5;71.0;17.33
1458324688;5001;1;1;855;30;30246;32.5;71.0;17.49
1458324687;5001;1;1;873;135;30240;32.5;71.0;17.33
1458324686;5001;1;1;846;229;30247;32.5;71.0;17.56
1458324685;5001;1;0;900;5;30248;32.5;71.0;17.36
1458324684;5001;1;0;882;8;30244;32.5;71.0;17.66
1458324683;5001;1;0;891;234;30240;32.5;70.0;17.52
1458324682;5001;1;0;873;207;30241;32.5;71.0;17.3
1458324681;5001;1;0;864;4;30245;32.5;71.0;17.13
1458324680;5001;1;0;864;9;30244;32.5;71.0;17.36
1458324679;5001;1;0;891;113;30239;32.5;71.0;17.26
1458324678;5001;1;0;900;9;30243;32.5;71.0;17.2
1458324677;5001;1;0;873;72;30246;32.5;71.0;17.46
1458324676;5001;1;0;909;168;30247;32.5;71.0;17.33
1458324675;5001;1;0;900;33;30241;32.5;71.0;17.13
1458324673;5001;1;0;882;79;30242;32.5;71.0;17.3
1458324672;5001;1;0;891;9;30243;32.5;71.0;17.26
1458324671;5001;1;1;882;44;30246;32.5;71.0;17.43
1458324670;5001;1;0;864;78;30239;32.5;71.0;17.26
1458324669;5001;1;1;891;11;30242;32.4;71.0;17.17
1458324668;5001;1;1;855;37;30240;32.5;71.0;17.26
1458324667;5001;1;1;828;12;30243;32.5;71.0;17.23
1458324666;5001;1;1;873;9;30248;32.5;71.0;17.33
1458324665;5001;1;1;873;134;30246;32.5;70.0;17.23
1458324664;5001;1;1;864;9;30240;32.5;71.0;17.13
1458324663;5001;1;1;882;8;30240;32.5;71.0;17.36
1458324662;5001;1;1;891;360;30239;32.5;71.0;17.2
1458324661;5001;1;1;855;204;30247;32.5;71.0;17.1
1458324659;5001;1;1;873;161;30246;32.5;71.0;17.26
1458324658;5001;1;1;819;6;30246;32.5;71.0;17.52
1458324657;5001;1;1;846;10;30242;32.5;71.0;17.2
1458324656;5001;1;1;882;64;30241;32.5;71.0;17.3
1458324655;5001;1;1;873;7;30241;32.5;71.0;17.13
1458324654;5001;1;1;864;179;30241;32.5;70.0;17.39
1458324653;5001;1;1;891;4;30242;32.5;71.0;17.56
1458324652;5001;1;1;900;9;30246;32.5;71.0;17.43
1458324651;5001;1;1;873;115;30246;32.5;71.0;17.23
1458324650;5001;1;1;855;74;30246;32.5;71.0;17.2
1458324649;5001;1;1;927;8;30244;32.5;71.0;17.36
1458324648;5001;1;1;873;711;30245;32.5;71.0;18.21
1458324647;5001;1;0;882;272;30241;32.5;71.0;17.13
1458324645;5001;1;0;882;4;30242;32.5;71.0;17.33
1458324644;5001;1;0;864;268;30243;32.5;71.0;17.17
1458324643;5001;1;0;891;7;30244;32.5;71.0;17.07
1458324642;5001;1;0;918;8;30242;32.5;71.0;17.39
1458324641;5001;1;0;846;197;30247;32.5;71.0;17.13
1458324640;5001;1;0;900;239;30245;32.5;71.0;17.26
1458324639;5001;1;0;891;334;30243;32.5;71.0;17.23
1458324638;5001;1;0;891;7;30243;32.5;71.0;17.36
1458324637;5001;1;0;864;437;30241;32.5;71.0;17.79
1458324636;5001;1;1;873;10;30236;32.5;71.0;17.43
1458324635;5001;1;0;891;256;30245;32.5;71.0;17.07
1458324634;5001;1;1;873;274;30241;32.5;71.0;17.2
1458324633;5001;1;1;828;6;30249;32.5;71.0;17.23
1458324631;5001;1;1;891;11;30246;32.5;71.0;17.3
1458324630;5001;1;1;864;9;30245;32.5;71.0;17.49
1458324629;5001;1;1;918;8;30241;32.5;71.0;17.33
1458324628;5001;1;1;900;89;30239;32.5;71.0;17.59
1458324627;5001;1;1;864;5;30238;32.5;71.0;17.46
1458324626;5001;1;1;909;8;30239;32.5;70.0;17.23
1458324625;5001;1;1;891;173;30241;32.5;71.0;17.52
1458324624;5001;1;1;909;10;30239;32.5;70.0;17.36
1458324623;5001;1;1;900;7;30245;32.5;71.0;17.62
1458324622;5001;1;1;900;180;30244;32.5;71.0;17.46
1458324621;5001;1;1;918;8;30243;32.5;71.0;17.07
1458324620;5001;1;1;918;8;30240;32.5;71.0;17.43
1458324619;5001;1;1;873;10;30243;32.5;71.0;17.39
1458324617;5001;1;1;891;54;30237;32.5;70.0;17.62
1458324616;5001;1;1;864;345;30244;32.4;71.0;17.1
1458324615;5001;1;1;900;8;30239;32.4;71.0;17.0
1458324614;5001;1;1;873;11;30243;32.4;71.0;17.56
1458324613;5001;1;1;846;57;30239;32.4;71.0;17.46
1458324612;5001;1;1;891;8;30241;32.4;71.0;17.46
1458324611;5001;1;1;900;80;30242;32.5;71.0;17.49
1458324610;5001;1;1;891;10;30241;32.4;71.0;17.33
1458324609;5001;1;1;900;59;30242;32.4;71.0;17.66
1458324608;5001;1;1;900;272;30242;32.4;71.0;17.46
1458324607;5001;1;1;918;9;30239;32.4;71.0;17.3
1458324606;5001;1;1;864;426;30234;32.4;70.0;17.49
1458324605;5001;1;1;873;128;30243;32.4;71.0;17.33
1458324604;5001;1;1;855;553;30246;32.4;71.0;17.0
1458324602;5001;1;0;864;246;30249;32.4;71.0;17.23
1458324601;5001;1;0;873;5;30244;32.4;71.0;17.56
1458324600;5001;1;0;882;351;30244;32.4;71.0;18.02
1458324599;5001;1;0;855;344;30243;32.4;71.0;17.33
1458324598;5001;1;0;873;12;30244;32.4;71.0;17.26
1458324597;5001;1;0;828;14;30239;32.4;71.0;17.59
1458324596;5001;1;0;855;210;30238;32.4;71.0;17.36
1458324595;5001;1;0;855;8;30240;32.4;70.0;17.17
1458324594;5001;1;0;855;113;30248;32.4;71.0;17.39
1458324593;5001;1;0;828;197;30243;32.4;71.0;17.26
1458324592;5001;1;0;828;9;30245;32.4;71.0;17.33
1458324591;5001;1;0;855;133;30246;32.4;71.0;17.33
1458324589;5001;1;0;891;8;30242;32.4;70.0;17.2
1458324588;5001;1;1;882;120;30244;32.4;71.0;17.52
1458324587;5001;1;0;855;254;30240;32.4;71.0;17.36
1458324586;5001;1;0;873;11;30245;32.4;71.0;17.23
1458324585;5001;1;1;981;276;30243;32.4;70.0;18.02
1458324584;5001;1;0;837;923;30247;32.4;71.0;18.11
1458324583;5001;1;0;810;14;30245;32.4;71.0;17.13
1458324582;5001;1;0;846;81;30243;32.4;71.0;17.43
1458324581;5001;1;0;837;4;30245;32.4;71.0;17.3
1458324580;5001;1;0;855;8;30243;32.4;71.0;17.13
1458324579;5001;1;0;855;212;30242;32.4;70.0;17.33
1458324578;5001;1;0;855;7;30243;32.4;71.0;17.1
1458324577;5001;1;0;855;120;30242;32.4;71.0;17.39
1458324576;5001;1;0;801;160;30242;32.4;71.0;17.26
1458324574;5001;1;1;828;7;30243;32.4;71.0;17.33
1458324573;5001;1;0;855;192;30240;32.4;71.0;17.3
1458324572;5001;1;0;864;8;30251;32.4;71.0;17.17
1458324571;5001;1;0;864;10;30241;32.4;71.0;17.56
1458324570;5001;1;1;927;252;30244;32.4;71.0;17.69
1458324569;5001;1;1;855;403;30249;32.4;71.0;17.2
1458324568;5001;1;1;855;401;30241;32.4;71.0;17.07
1458324567;5001;1;0;864;421;30243;32.4;71.0;16.97
1458324566;5001;1;1;855;213;30251;32.4;71.0;16.71
1458324565;5001;1;1;981;309;30248;32.4;71.0;17.69
1458324564;5001;1;0;891;618;30245;32.4;71.0;18.02
1458324563;5001;1;0;891;298;30248;32.4;71.0;17.07
1458324562;5001;1;0;927;9;30243;32.4;71.0;17.62
